Case_ID,Load_Position_X_m,Applied_Node_ID,Load_Magnitude_N,Max_Deformation_m
7461,7.47,477,100.0,1.2746873997747372e-06
7462,7.47,477,1200.0,1.5296248797388667e-05
7463,7.47,477,2300.0,2.9317810195022922e-05
7464,7.47,477,3400.0,4.333937159259801e-05
7465,7.47,477,4500.0,5.7360932990200315e-05
7466,7.47,477,5600.0,7.138249438780381e-05
7467,7.47,477,6700.0,8.540405578540799e-05
7468,7.47,477,7800.0,9.942561718301814e-05
7469,7.47,477,8900.0,0.00011344717858076503
7470,7.47,477,10000.0,0.0001274687399782211
7471,7.48,477,100.0,1.2746873997845244e-06
7472,7.48,477,1200.0,1.529624879740499e-05
7473,7.48,477,2300.0,2.931781019499362e-05
7474,7.48,477,3400.0,4.3339371592652956e-05
7475,7.48,477,4500.0,5.73609329902049e-05
7476,7.48,477,5600.0,7.138249438780497e-05
7477,7.48,477,6700.0,8.540405578533063e-05
7478,7.48,477,7800.0,9.942561718303507e-05
7479,7.48,477,8900.0,0.00011344717858062803
7480,7.48,477,10000.0,0.00012746873997823322
7481,7.49,477,100.0,1.2746873997780959e-06
7482,7.49,477,1200.0,1.5296248797388037e-05
7483,7.49,477,2300.0,2.931781019499362e-05
7484,7.49,477,3400.0,4.3339371592599274e-05
7485,7.49,477,4500.0,5.736093299025329e-05
7486,7.49,477,5600.0,7.138249438764743e-05
7487,7.49,477,6700.0,8.540405578541621e-05
7488,7.49,477,7800.0,9.942561718300565e-05
7489,7.49,477,8900.0,0.00011344717858061666
7490,7.49,477,10000.0,0.00012746873997823322
7491,7.5,477,100.0,1.2746873997775726e-06
7492,7.5,477,1200.0,1.5296248797386522e-05
7493,7.5,477,2300.0,2.9317810194993713e-05
7494,7.5,477,3400.0,4.333937159246605e-05
7495,7.5,477,4500.0,5.7360932990274874e-05
7496,7.5,477,5600.0,7.13824943878521e-05
7497,7.5,477,6700.0,8.540405578540883e-05
7498,7.5,477,7800.0,9.942561718309828e-05
7499,7.5,477,8900.0,0.00011344717858047297
7500,7.5,477,10000.0,0.00012746873997757495
7501,7.51,477,100.0,1.2746873997822438e-06
7502,7.51,477,1200.0,1.5296248797312122e-05
7503,7.51,477,2300.0,2.931781019495529e-05
7504,7.51,477,3400.0,4.333937159259928e-05
7505,7.51,477,4500.0,5.7360932990203365e-05
7506,7.51,477,5600.0,7.138249438780954e-05
7507,7.51,477,6700.0,8.54040557855168e-05
7508,7.51,477,7800.0,9.942561718294713e-05
7509,7.51,477,8900.0,0.00011344717858060522
7510,7.51,477,10000.0,0.000127468739978234
7511,7.52,477,100.0,1.2746873997769416e-06
7512,7.52,477,1200.0,1.5296248797388325e-05
7513,7.52,477,2300.0,2.9317810194987706e-05
7514,7.52,477,3400.0,4.333937159244379e-05
7515,7.52,477,4500.0,5.736093299023004e-05
7516,7.52,477,5600.0,7.138249438792334e-05
7517,7.52,477,6700.0,8.540405578551963e-05
7518,7.52,477,7800.0,9.942561718299786e-05
7519,7.52,477,8900.0,0.00011344717858070936
7520,7.52,477,10000.0,0.00012746873997835427
7521,7.53,477,100.0,1.2746873997822603e-06
7522,7.53,477,1200.0,1.529624879740626e-05
7523,7.53,477,2300.0,2.9317810194992517e-05
7524,7.53,477,3400.0,4.3339371592599396e-05
7525,7.53,477,4500.0,5.7360932990257324e-05
7526,7.53,477,5600.0,7.138249438758759e-05
7527,7.53,477,6700.0,8.540405578555034e-05
7528,7.53,477,7800.0,9.942561718290156e-05
7529,7.53,477,8900.0,0.0001134471785806338
7530,7.53,477,10000.0,0.00012746873997823322
7531,7.54,477,100.0,1.2746873997776336e-06
7532,7.54,477,1200.0,1.5296248797402182e-05
7533,7.54,477,2300.0,2.931781019482508e-05
7534,7.54,477,3400.0,4.333937159259503e-05
7535,7.54,477,4500.0,5.736093299006681e-05
7536,7.54,477,5600.0,7.138249438781061e-05
7537,7.54,477,6700.0,8.540405578521286e-05
7538,7.54,477,7800.0,9.942561718302182e-05
7539,7.54,477,8900.0,0.00011344717858061899
7540,7.54,477,10000.0,0.00012746873997819246
7541,7.55,477,100.0,1.274687399782332e-06
7542,7.55,477,1200.0,1.5296248797386746e-05
7543,7.55,477,2300.0,2.9317810194984047e-05
7544,7.55,477,3400.0,4.333937159270706e-05
7545,7.55,477,4500.0,5.736093299005668e-05
7546,7.55,477,5600.0,7.138249438781079e-05
7547,7.55,477,6700.0,8.540405578550104e-05
7548,7.55,477,7800.0,9.942561718302054e-05
7549,7.55,477,8900.0,0.0001134471785802471
7550,7.55,477,10000.0,0.00012746873997823322
7551,7.56,477,100.0,1.2746873997823404e-06
7552,7.56,477,1200.0,1.5296248797369206e-05
7553,7.56,477,2300.0,2.9317810194993476e-05
7554,7.56,477,3400.0,4.333937159259373e-05
7555,7.56,477,4500.0,5.736093298988839e-05
7556,7.56,477,5600.0,7.138249438761635e-05
7557,7.56,477,6700.0,8.540405578541646e-05
7558,7.56,477,7800.0,9.942561718320326e-05
7559,7.56,477,8900.0,0.00011344717858022999
7560,7.56,477,10000.0,0.00012746873997843578
7561,7.57,477,100.0,1.2746873997840363e-06
7562,7.57,477,1200.0,1.5296248797339028e-05
7563,7.57,477,2300.0,2.9317810194992822e-05
7564,7.57,477,3400.0,4.333937159265893e-05
7565,7.57,477,4500.0,5.7360932990129856e-05
7566,7.57,477,5600.0,7.138249438781061e-05
7567,7.57,477,6700.0,8.540405578500696e-05
7568,7.57,477,7800.0,9.942561718302182e-05
7569,7.57,477,8900.0,0.00011344717858062744
7570,7.57,477,10000.0,0.00012746873997823322
7571,7.58,477,100.0,1.2746873997843355e-06
7572,7.58,477,1200.0,1.529624879738798e-05
7573,7.58,477,2300.0,2.931781019499384e-05
7574,7.58,477,3400.0,4.333937159255496e-05
7575,7.58,477,4500.0,5.736093299020513e-05
7576,7.58,477,5600.0,7.138249438780381e-05
7577,7.58,477,6700.0,8.540405578540799e-05
7578,7.58,477,7800.0,9.942561718316087e-05
7579,7.58,477,8900.0,0.00011344717858062112
7580,7.58,477,10000.0,0.00012746873997809488
7581,7.59,477,100.0,1.2746873997821536e-06
7582,7.59,477,1200.0,1.5296248797419726e-05
7583,7.59,477,2300.0,2.9317810194993713e-05
7584,7.59,477,3400.0,4.333937159250141e-05
7585,7.59,477,4500.0,5.7360932990341106e-05
7586,7.59,477,5600.0,7.138249438781079e-05
7587,7.59,477,6700.0,8.540405578541646e-05
7588,7.59,477,7800.0,9.942561718302256e-05
7589,7.59,477,8900.0,0.00011344717857967522
7590,7.59,477,10000.0,0.00012746873997744696
7591,7.6,477,100.0,1.2746873997822603e-06
7592,7.6,477,1200.0,1.529624879738815e-05
7593,7.6,477,2300.0,2.9317810194954716e-05
7594,7.6,477,3400.0,4.33393715926007e-05
7595,7.6,477,4500.0,5.736093299021251e-05
7596,7.6,477,5600.0,7.138249438743564e-05
7597,7.6,477,6700.0,8.54040557851638e-05
7598,7.6,477,7800.0,9.942561718302182e-05
7599,7.6,477,8900.0,0.0001134471785806783
7600,7.6,477,10000.0,0.00012746873997837566
7601,7.61,477,100.0,1.2746873997809116e-06
7602,7.61,477,1200.0,1.5296248797387434e-05
7603,7.61,477,2300.0,2.931781019499749e-05
7604,7.61,477,3400.0,4.333937159259503e-05
7605,7.61,477,4500.0,5.73609329902049e-05
7606,7.61,477,5600.0,7.13824943877395e-05
7607,7.61,477,6700.0,8.540405578542245e-05
7608,7.61,477,7800.0,9.942561718311399e-05
7609,7.61,477,8900.0,0.00011344717858063136
7610,7.61,477,10000.0,0.0001274687399781961
7611,7.62,477,100.0,1.2746873997816712e-06
7612,7.62,477,1200.0,1.5296248797378398e-05
7613,7.62,477,2300.0,2.9317810194992317e-05
7614,7.62,477,3400.0,4.3339371592599396e-05
7615,7.62,477,4500.0,5.73609329902049e-05
7616,7.62,477,5600.0,7.138249438781221e-05
7617,7.62,477,6700.0,8.54040557853926e-05
7618,7.62,477,7800.0,9.942561718302465e-05
7619,7.62,477,8900.0,0.00011344717858069288
7620,7.62,477,10000.0,0.00012746873997814795
7621,7.63,477,100.0,1.2746873997822004e-06
7622,7.63,477,1200.0,1.5296248797384567e-05
7623,7.63,477,2300.0,2.931781019499362e-05
7624,7.63,477,3400.0,4.333937159268407e-05
7625,7.63,477,4500.0,5.7360932990258076e-05
7626,7.63,477,5600.0,7.138249438781078e-05
7627,7.63,477,6700.0,8.540405578541621e-05
7628,7.63,477,7800.0,9.942561718249107e-05
7629,7.63,477,8900.0,0.00011344717858084938
7630,7.63,477,10000.0,0.00012746873997823835
7631,7.64,477,100.0,1.2746873997829536e-06
7632,7.64,477,1200.0,1.5296248797421325e-05
7633,7.64,477,2300.0,2.9317810194985158e-05
7634,7.64,477,3400.0,4.333937159259503e-05
7635,7.64,477,4500.0,5.736093299023669e-05
7636,7.64,477,5600.0,7.138249438780858e-05
7637,7.64,477,6700.0,8.540405578541504e-05
7638,7.64,477,7800.0,9.942561718302118e-05
7639,7.64,477,8900.0,0.00011344717858069053
7640,7.64,477,10000.0,0.0001274687399782204
7641,7.65,477,100.0,1.2746873997823135e-06
7642,7.65,477,1200.0,1.529624879737439e-05
7643,7.65,477,2300.0,2.9317810194990816e-05
7644,7.65,477,3400.0,4.3339371592599274e-05
7645,7.65,477,4500.0,5.736093299023718e-05
7646,7.65,477,5600.0,7.138249438791975e-05
7647,7.65,477,6700.0,8.54040557850338e-05
7648,7.65,477,7800.0,9.942561718302187e-05
7649,7.65,477,8900.0,0.00011344717858050074
7650,7.65,477,10000.0,0.00012746873997811803
7651,7.66,477,100.0,1.2746873997823135e-06
7652,7.66,477,1200.0,1.529624879730079e-05
7653,7.66,477,2300.0,2.93178101950682e-05
7654,7.66,477,3400.0,4.3339371592644804e-05
7655,7.66,477,4500.0,5.73609329902868e-05
7656,7.66,477,5600.0,7.138249438756679e-05
7657,7.66,477,6700.0,8.540405578528887e-05
7658,7.66,477,7800.0,9.94256171828171e-05
7659,7.66,477,8900.0,0.00011344717858062744
7660,7.66,477,10000.0,0.00012746873997777225
7661,7.67,477,100.0,1.2746873997822182e-06
7662,7.67,477,1200.0,1.5296248797422447e-05
7663,7.67,477,2300.0,2.931781019499362e-05
7664,7.67,477,3400.0,4.3339371592599274e-05
7665,7.67,477,4500.0,5.7360932990181565e-05
7666,7.67,477,5600.0,7.138249438794321e-05
7667,7.67,477,6700.0,8.540405578533857e-05
7668,7.67,477,7800.0,9.94256171830163e-05
7669,7.67,477,8900.0,0.00011344717858068268
7670,7.67,477,10000.0,0.0001274687399782397
7671,7.68,477,100.0,1.2746873997777801e-06
7672,7.68,477,1200.0,1.529624879735683e-05
7673,7.68,477,2300.0,2.931781019504242e-05
7674,7.68,477,3400.0,4.333937159259582e-05
7675,7.68,477,4500.0,5.73609329902049e-05
7676,7.68,477,5600.0,7.138249438781079e-05
7677,7.68,477,6700.0,8.540405578531369e-05
7678,7.68,477,7800.0,9.942561718301642e-05
7679,7.68,477,8900.0,0.00011344717858061382
7680,7.68,477,10000.0,0.00012746873997824022
7681,7.69,477,100.0,1.2746873997833286e-06
7682,7.69,477,1200.0,1.529624879734568e-05
7683,7.69,477,2300.0,2.9317810194988963e-05
7684,7.69,477,3400.0,4.333937159265927e-05
7685,7.69,477,4500.0,5.7360932990205364e-05
7686,7.69,477,5600.0,7.138249438788565e-05
7687,7.69,477,6700.0,8.540405578556577e-05
7688,7.69,477,7800.0,9.942561718307607e-05
7689,7.69,477,8900.0,0.00011344717858062744
7690,7.69,477,10000.0,0.0001274687399775349
7691,7.7,477,100.0,1.2746873997845693e-06
7692,7.7,477,1200.0,1.5296248797388037e-05
7693,7.7,477,2300.0,2.931781019494662e-05
7694,7.7,477,3400.0,4.333937159266743e-05
7695,7.7,477,4500.0,5.736093299020575e-05
7696,7.7,477,5600.0,7.13824943878924e-05
7697,7.7,477,6700.0,8.540405578542241e-05
7698,7.7,477,7800.0,9.942561718278497e-05
7699,7.7,477,8900.0,0.00011344717858045176
7700,7.7,477,10000.0,0.0001274687399773467
7701,7.71,477,100.0,1.2746873997835137e-06
7702,7.71,477,1200.0,1.529624879732402e-05
7703,7.71,477,2300.0,2.9317810195066917e-05
7704,7.71,477,3400.0,4.333937159259582e-05
7705,7.71,477,4500.0,5.736093299002631e-05
7706,7.71,477,5600.0,7.138249438793016e-05
7707,7.71,477,6700.0,8.540405578504676e-05
7708,7.71,477,7800.0,9.94256171827177e-05
7709,7.71,477,8900.0,0.00011344717858063125
7710,7.71,477,10000.0,0.00012746873997820636
7711,7.72,477,100.0,1.274687399782332e-06
7712,7.72,477,1200.0,1.529624879738798e-05
7713,7.72,477,2300.0,2.9317810194839844e-05
7714,7.72,477,3400.0,4.3339371592599396e-05
7715,7.72,477,4500.0,5.7360932989977044e-05
7716,7.72,477,5600.0,7.138249438743624e-05
7717,7.72,477,6700.0,8.540405578540799e-05
7718,7.72,477,7800.0,9.942561718302545e-05
7719,7.72,477,8900.0,0.00011344717858062761
7720,7.72,477,10000.0,0.00012746873997756462
7721,7.73,477,100.0,1.274687399782335e-06
7722,7.73,477,1200.0,1.529624879738838e-05
7723,7.73,477,2300.0,2.9317810195050817e-05
7724,7.73,477,3400.0,4.3339371592599274e-05
7725,7.73,477,4500.0,5.736093298992704e-05
7726,7.73,477,5600.0,7.138249438772209e-05
7727,7.73,477,6700.0,8.540405578541669e-05
7728,7.73,477,7800.0,9.942561718301785e-05
7729,7.73,477,8900.0,0.0001134471785803543
7730,7.73,477,10000.0,0.0001274687399782435
7731,7.74,477,100.0,1.2746873997756477e-06
7732,7.74,477,1200.0,1.5296248797389612e-05
7733,7.74,477,2300.0,2.931781019502904e-05
7734,7.74,477,3400.0,4.3339371592598115e-05
7735,7.74,477,4500.0,5.7360932990203365e-05
7736,7.74,477,5600.0,7.138249438794798e-05
7737,7.74,477,6700.0,8.540405578563829e-05
7738,7.74,477,7800.0,9.942561718299975e-05
7739,7.74,477,8900.0,0.000113447178580609
7740,7.74,477,10000.0,0.00012746873997847378
7741,7.75,481,100.0,1.4178115320118423e-06
7742,7.75,481,1200.0,1.701373838420406e-05
7743,7.75,481,2300.0,3.2609665236495175e-05
7744,7.75,481,3400.0,4.820559208862999e-05
7745,7.75,481,4500.0,6.380151894082032e-05
7746,7.75,481,5600.0,7.939744579302462e-05
7747,7.75,481,6700.0,9.49933726451751e-05
7748,7.75,481,7800.0,0.00011058929949743661
7749,7.75,481,8900.0,0.00012618522634965155
7750,7.75,481,10000.0,0.0001417811532016948
7751,7.76,481,100.0,1.417811532017092e-06
7752,7.76,481,1200.0,1.7013738384251946e-05
7753,7.76,481,2300.0,3.2609665236366236e-05
7754,7.76,481,3400.0,4.820559208833332e-05
7755,7.76,481,4500.0,6.380151894075615e-05
7756,7.76,481,5600.0,7.939744579283754e-05
7757,7.76,481,6700.0,9.499337264548358e-05
7758,7.76,481,7800.0,0.00011058929949738606
7759,7.76,481,8900.0,0.000126185226349884
7760,7.76,481,10000.0,0.00014178115320110434
7761,7.77,481,100.0,1.4178115320161139e-06
7762,7.77,481,1200.0,1.701373838413068e-05
7763,7.77,481,2300.0,3.260966523642364e-05
7764,7.77,481,3400.0,4.820559208851099e-05
7765,7.77,481,4500.0,6.380151894083503e-05
7766,7.77,481,5600.0,7.939744579269498e-05
7767,7.77,481,6700.0,9.499337264481918e-05
7768,7.77,481,7800.0,0.00011058929949744774
7769,7.77,481,8900.0,0.0001261852263496191
7770,7.77,481,10000.0,0.00014178115320136813
7771,7.78,481,100.0,1.417811532018336e-06
7772,7.78,481,1200.0,1.7013738384236517e-05
7773,7.78,481,2300.0,3.260966523642753e-05
7774,7.78,481,3400.0,4.820559208838085e-05
7775,7.78,481,4500.0,6.380151894047505e-05
7776,7.78,481,5600.0,7.939744579304034e-05
7777,7.78,481,6700.0,9.499337264524366e-05
7778,7.78,481,7800.0,0.00011058929949744779
7779,7.78,481,8900.0,0.0001261852263499766
7780,7.78,481,10000.0,0.00014178115320184225
7781,7.79,481,100.0,1.417811532018322e-06
7782,7.79,481,1200.0,1.7013738384222703e-05
7783,7.79,481,2300.0,3.260966523636312e-05
7784,7.79,481,3400.0,4.820559208852654e-05
7785,7.79,481,4500.0,6.380151894082755e-05
7786,7.79,481,5600.0,7.939744579303908e-05
7787,7.79,481,6700.0,9.499337264525152e-05
7788,7.79,481,7800.0,0.00011058929949719951
7789,7.79,481,8900.0,0.00012618522634925744
7790,7.79,481,10000.0,0.0001417811532019743
7791,7.8,481,100.0,1.4178115320185391e-06
7792,7.8,481,1200.0,1.7013738384203398e-05
7793,7.8,481,2300.0,3.260966523627108e-05
7794,7.8,481,3400.0,4.820559208863034e-05
7795,7.8,481,4500.0,6.380151894083523e-05
7796,7.8,481,5600.0,7.939744579303453e-05
7797,7.8,481,6700.0,9.499337264525117e-05
7798,7.8,481,7800.0,0.00011058929949744809
7799,7.8,481,8900.0,0.00012618522634965155
7800,7.8,481,10000.0,0.0001417811532012492
7801,7.81,481,100.0,1.417811532018342e-06
7802,7.81,481,1200.0,1.7013738384223283e-05
7803,7.81,481,2300.0,3.2609665236444393e-05
7804,7.81,481,3400.0,4.820559208862655e-05
7805,7.81,481,4500.0,6.380151894084117e-05
7806,7.81,481,5600.0,7.93974457930136e-05
7807,7.81,481,6700.0,9.499337264524138e-05
7808,7.81,481,7800.0,0.0001105892994969821
7809,7.81,481,8900.0,0.00012618522634949024
7810,7.81,481,10000.0,0.00014178115320185542
7811,7.82,481,100.0,1.4178115320185165e-06
7812,7.82,481,1200.0,1.701373838425554e-05
7813,7.82,481,2300.0,3.2609665236426253e-05
7814,7.82,481,3400.0,4.8205592088619e-05
7815,7.82,481,4500.0,6.380151894083543e-05
7816,7.82,481,5600.0,7.93974457928463e-05
7817,7.82,481,6700.0,9.499337264546332e-05
7818,7.82,481,7800.0,0.00011058929949745136
7819,7.82,481,8900.0,0.00012618522634929094
7820,7.82,481,10000.0,0.00014178115320171502
7821,7.83,481,100.0,1.417811532018342e-06
7822,7.83,481,1200.0,1.7013738384255148e-05
7823,7.83,481,2300.0,3.2609665236360334e-05
7824,7.83,481,3400.0,4.8205592088637074e-05
7825,7.83,481,4500.0,6.380151894083543e-05
7826,7.83,481,5600.0,7.93974457930347e-05
7827,7.83,481,6700.0,9.499337264478683e-05
7828,7.83,481,7800.0,0.00011058929949743994
7829,7.83,481,8900.0,0.00012618522634965155
7830,7.83,481,10000.0,0.00014178115320109035
7831,7.84,481,100.0,1.4178115320184227e-06
7832,7.84,481,1200.0,1.7013738384222703e-05
7833,7.84,481,2300.0,3.260966523642429e-05
7834,7.84,481,3400.0,4.8205592088540506e-05
7835,7.84,481,4500.0,6.380151894076542e-05
7836,7.84,481,5600.0,7.939744579280152e-05
7837,7.84,481,6700.0,9.499337264521804e-05
7838,7.84,481,7800.0,0.00011058929949745931
7839,7.84,481,8900.0,0.0001261852263489619
7840,7.84,481,10000.0,0.00014178115320183417
7841,7.85,481,100.0,1.4178115320185552e-06
7842,7.85,481,1200.0,1.701373838427953e-05
7843,7.85,481,2300.0,3.260966523642593e-05
7844,7.85,481,3400.0,4.8205592088685315e-05
7845,7.85,481,4500.0,6.38015189408212e-05
7846,7.85,481,5600.0,7.93974457931083e-05
7847,7.85,481,6700.0,9.49933726450238e-05
7848,7.85,481,7800.0,0.00011058929949752813
7849,7.85,481,8900.0,0.00012618522634957332
7850,7.85,481,10000.0,0.00014178115320140675
7851,7.86,481,100.0,1.41781153201972e-06
7852,7.86,481,1200.0,1.701373838424744e-05
7853,7.86,481,2300.0,3.26096652363346e-05
7854,7.86,481,3400.0,4.8205592088296845e-05
7855,7.86,481,4500.0,6.380151894076675e-05
7856,7.86,481,5600.0,7.93974457930399e-05
7857,7.86,481,6700.0,9.499337264524328e-05
7858,7.86,481,7800.0,0.00011058929949720297
7859,7.86,481,8900.0,0.00012618522634925305
7860,7.86,481,10000.0,0.00014178115320185542
7861,7.87,481,100.0,1.4178115320173643e-06
7862,7.87,481,1200.0,1.7013738384223107e-05
7863,7.87,481,2300.0,3.260966523623973e-05
7864,7.87,481,3400.0,4.8205592088676194e-05
7865,7.87,481,4500.0,6.380151894070079e-05
7866,7.87,481,5600.0,7.939744579308293e-05
7867,7.87,481,6700.0,9.499337264495975e-05
7868,7.87,481,7800.0,0.00011058929949744768
7869,7.87,481,8900.0,0.0001261852263494913
7870,7.87,481,10000.0,0.00014178115320142182
7871,7.88,481,100.0,1.4178115320181048e-06
7872,7.88,481,1200.0,1.7013738384210896e-05
7873,7.88,481,2300.0,3.2609665236304714e-05
7874,7.88,481,3400.0,4.82055920886192e-05
7875,7.88,481,4500.0,6.380151894094948e-05
7876,7.88,481,5600.0,7.939744579287565e-05
7877,7.88,481,6700.0,9.499337264521588e-05
7878,7.88,481,7800.0,0.00011058929949755154
7879,7.88,481,8900.0,0.00012618522634874946
7880,7.88,481,10000.0,0.00014178115320181127
7881,7.89,481,100.0,1.4178115320098215e-06
7882,7.89,481,1200.0,1.7013738384248436e-05
7883,7.89,481,2300.0,3.2609665236284284e-05
7884,7.89,481,3400.0,4.8205592088426665e-05
7885,7.89,481,4500.0,6.38015189408333e-05
7886,7.89,481,5600.0,7.939744579303894e-05
7887,7.89,481,6700.0,9.499337264493278e-05
7888,7.89,481,7800.0,0.00011058929949733802
7889,7.89,481,8900.0,0.00012618522634963916
7890,7.89,481,10000.0,0.00014178115320181034
7891,7.9,481,100.0,1.4178115320169897e-06
7892,7.9,481,1200.0,1.7013738384213654e-05
7893,7.9,481,2300.0,3.260966523642703e-05
7894,7.9,481,3400.0,4.8205592088482684e-05
7895,7.9,481,4500.0,6.380151894083503e-05
7896,7.9,481,5600.0,7.939744579255594e-05
7897,7.9,481,6700.0,9.499337264474506e-05
7898,7.9,481,7800.0,0.00011058929949680452
7899,7.9,481,8900.0,0.00012618522634965155
7900,7.9,481,10000.0,0.00014178115320191218
7901,7.91,481,100.0,1.4178115320211425e-06
7902,7.91,481,1200.0,1.701373838425039e-05
7903,7.91,481,2300.0,3.260966523642703e-05
7904,7.91,481,3400.0,4.820559208849173e-05
7905,7.91,481,4500.0,6.380151894093735e-05
7906,7.91,481,5600.0,7.93974457931118e-05
7907,7.91,481,6700.0,9.499337264524675e-05
7908,7.91,481,7800.0,0.0001105892994974179
7909,7.91,481,8900.0,0.00012618522634965195
7910,7.91,481,10000.0,0.00014178115320185306
7911,7.92,481,100.0,1.4178115320187384e-06
7912,7.92,481,1200.0,1.701373838422268e-05
7913,7.92,481,2300.0,3.260966523649142e-05
7914,7.92,481,3400.0,4.820559208871398e-05
7915,7.92,481,4500.0,6.380151894065265e-05
7916,7.92,481,5600.0,7.939744579308529e-05
7917,7.92,481,6700.0,9.499337264523982e-05
7918,7.92,481,7800.0,0.00011058929949744779
7919,7.92,481,8900.0,0.00012618522634965073
7920,7.92,481,10000.0,0.0001417811532014979
7921,7.93,481,100.0,1.417811532018558e-06
7922,7.93,481,1200.0,1.7013738384221738e-05
7923,7.93,481,2300.0,3.260966523622904e-05
7924,7.93,481,3400.0,4.8205592088730905e-05
7925,7.93,481,4500.0,6.380151894090326e-05
7926,7.93,481,5600.0,7.939744579285803e-05
7927,7.93,481,6700.0,9.499337264543058e-05
7928,7.93,481,7800.0,0.00011058929949744779
7929,7.93,481,8900.0,0.0001261852263498498
7930,7.93,481,10000.0,0.00014178115320185542
7931,7.94,481,100.0,1.417811532013559e-06
7932,7.94,481,1200.0,1.7013738384238926e-05
7933,7.94,481,2300.0,3.260966523635801e-05
7934,7.94,481,3400.0,4.8205592088630874e-05
7935,7.94,481,4500.0,6.380151894083827e-05
7936,7.94,481,5600.0,7.939744579303912e-05
7937,7.94,481,6700.0,9.499337264537637e-05
7938,7.94,481,7800.0,0.00011058929949746162
7939,7.94,481,8900.0,0.00012618522634948086
7940,7.94,481,10000.0,0.00014178115320152582
7941,7.95,481,100.0,1.4178115320207412e-06
7942,7.95,481,1200.0,1.701373838420973e-05
7943,7.95,481,2300.0,3.2609665236330485e-05
7944,7.95,481,3400.0,4.8205592088660554e-05
7945,7.95,481,4500.0,6.380151894083543e-05
7946,7.95,481,5600.0,7.939744579303936e-05
7947,7.95,481,6700.0,9.499337264514417e-05
7948,7.95,481,7800.0,0.0001105892994974236
7949,7.95,481,8900.0,0.00012618522634939678
7950,7.95,481,10000.0,0.00014178115320185664
7951,7.96,481,100.0,1.417811532018295e-06
7952,7.96,481,1200.0,1.701373838422268e-05
7953,7.96,481,2300.0,3.260966523624558e-05
7954,7.96,481,3400.0,4.8205592088630874e-05
7955,7.96,481,4500.0,6.380151894075866e-05
7956,7.96,481,5600.0,7.93974457929508e-05
7957,7.96,481,6700.0,9.499337264524229e-05
7958,7.96,481,7800.0,0.00011058929949759736
7959,7.96,481,8900.0,0.00012618522634936697
7960,7.96,481,10000.0,0.0001417811532015239
7961,7.97,481,100.0,1.4178115320202302e-06
7962,7.97,481,1200.0,1.701373838411723e-05
7963,7.97,481,2300.0,3.260966523646425e-05
7964,7.97,481,3400.0,4.8205592088469755e-05
7965,7.97,481,4500.0,6.380151894063608e-05
7966,7.97,481,5600.0,7.939744579297697e-05
7967,7.97,481,6700.0,9.499337264495423e-05
7968,7.97,481,7800.0,0.00011058929949744367
7969,7.97,481,8900.0,0.0001261852263495856
7970,7.97,481,10000.0,0.00014178115320192467
7971,7.98,481,100.0,1.4178115320185376e-06
7972,7.98,481,1200.0,1.70137383841717e-05
7973,7.98,481,2300.0,3.2609665236355015e-05
7974,7.98,481,3400.0,4.820559208845585e-05
7975,7.98,481,4500.0,6.380151894082523e-05
7976,7.98,481,5600.0,7.939744579295888e-05
7977,7.98,481,6700.0,9.499337264530181e-05
7978,7.98,481,7800.0,0.00011058929949710726
7979,7.98,481,8900.0,0.00012618522634963238
7980,7.98,481,10000.0,0.00014178115320152374
7981,7.99,481,100.0,1.4178115320111714e-06
7982,7.99,481,1200.0,1.701373838421889e-05
7983,7.99,481,2300.0,3.26096652364268e-05
7984,7.99,481,3400.0,4.820559208861918e-05
7985,7.99,481,4500.0,6.380151894083187e-05
7986,7.99,481,5600.0,7.93974457930284e-05
7987,7.99,481,6700.0,9.499337264501953e-05
7988,7.99,481,7800.0,0.00011058929949744846
7989,7.99,481,8900.0,0.0001261852263496447
7990,7.99,481,10000.0,0.00014178115320185604
7991,8.0,481,100.0,1.4178115320143234e-06
7992,8.0,481,1200.0,1.7013738384163086e-05
7993,8.0,481,2300.0,3.260966523642593e-05
7994,8.0,481,3400.0,4.820559208862919e-05
7995,8.0,481,4500.0,6.380151894083503e-05
7996,8.0,481,5600.0,7.939744579312319e-05
7997,8.0,481,6700.0,9.499337264542396e-05
7998,8.0,481,7800.0,0.00011058929949710186
7999,8.0,481,8900.0,0.00012618522634972842
8000,8.0,481,10000.0,0.0001417811532011665
8001,8.01,481,100.0,1.4178115320185552e-06
8002,8.01,481,1200.0,1.7013738384205488e-05
8003,8.01,481,2300.0,3.260966523643603e-05
8004,8.01,481,3400.0,4.8205592088634005e-05
8005,8.01,481,4500.0,6.380151894083503e-05
8006,8.01,481,5600.0,7.939744579303289e-05
8007,8.01,481,6700.0,9.499337264524328e-05
8008,8.01,481,7800.0,0.00011058929949746162
8009,8.01,481,8900.0,0.0001261852263497858
8010,8.01,481,10000.0,0.0001417811532016846
8011,8.02,481,100.0,1.4178115320133616e-06
8012,8.02,481,1200.0,1.7013738384255768e-05
8013,8.02,481,2300.0,3.26096652364277e-05
8014,8.02,481,3400.0,4.8205592088630874e-05
8015,8.02,481,4500.0,6.380151894049634e-05
8016,8.02,481,5600.0,7.93974457930396e-05
8017,8.02,481,6700.0,9.499337264523442e-05
8018,8.02,481,7800.0,0.00011058929949766005
8019,8.02,481,8900.0,0.0001261852263497761
8020,8.02,481,10000.0,0.00014178115320185542
